mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,zcr,spectral_centroid,rms,label
-412.1229248046875,168.1862030029297,45.25944519042969,25.891921997070312,-28.60200309753418,-4.462406635284424,-6.318449020385742,-11.353610038757324,11.183597564697266,5.707351207733154,-31.810592651367188,7.266693592071533,-5.018034934997559,0.06404134864631336,1133.5409553789752,0.01758517697453499,1
-196.0998992919922,155.6129608154297,36.7926139831543,9.403560638427734,-9.410161018371582,3.8668270111083984,-5.811877727508545,-2.636009454727173,-4.561275959014893,13.044753074645996,-9.076051712036133,13.832989692687988,-11.853898048400879,0.04084461405529954,1102.0669776245497,0.12330224364995956,1
-263.4656677246094,140.56832885742188,36.34195327758789,-28.728660583496094,-19.344013214111328,-9.765623092651367,-11.409430503845215,-5.671914577484131,-1.8873820304870605,4.571563243865967,-9.31463623046875,8.606515884399414,-2.6962151527404785,0.05621534778225806,1509.379858304032,0.05270996317267418,1
-211.71092224121094,169.1404266357422,41.744510650634766,13.00565242767334,2.127328395843506,13.77644157409668,7.460008144378662,0.9626364707946777,2.068223237991333,12.537930488586426,-4.952701568603516,15.428182601928711,-2.865248203277588,0.02609717021889401,796.4033464148852,0.1725178360939026,1
-432.92523193359375,226.2640380859375,-64.21183776855469,-7.2886128425598145,20.861711502075195,-32.5414924621582,-10.368435859680176,-1.429847240447998,-14.705766677856445,-5.263264179229736,-2.3717598915100098,-4.781370162963867,-8.228976249694824,0.05581707229262673,924.3926260157264,0.015694286674261093,1
-451.3440246582031,143.2071533203125,4.487983226776123,-1.9149141311645508,-29.194299697875977,2.9612979888916016,-9.458056449890137,-19.59333610534668,-3.3751273155212402,3.313969373703003,-27.734695434570312,8.418972969055176,0.20680102705955505,0.04831959245391705,965.9577033332105,0.019518621265888214,1
-587.3092041015625,183.5954132080078,12.301719665527344,-10.585137367248535,-17.051790237426758,-4.750422954559326,-17.400836944580078,-7.946307182312012,-9.67864990234375,-3.051250696182251,-1.8969930410385132,1.7018232345581055,1.2071253061294556,0.04797307027649769,942.5284418112869,0.0023898095823824406,1
-404.718017578125,197.57020568847656,15.439358711242676,16.06796646118164,12.86674690246582,6.635061264038086,-0.5463867783546448,-1.5175663232803345,-0.48810335993766785,-2.7598719596862793,-0.7324801683425903,4.792067050933838,4.318155288696289,0.02925561179577465,638.77663188055,0.023820078000426292,1
-239.70521545410156,138.19320678710938,11.405844688415527,-37.94855499267578,5.306652069091797,-10.246313095092773,-30.084749221801758,-10.468484878540039,-29.371082305908203,-10.240567207336426,-21.098390579223633,-11.836251258850098,-11.782304763793945,0.04327822403169014,1398.99496662479,0.07752697169780731,1
-226.84906005859375,232.0146942138672,18.92127799987793,-11.91805362701416,39.03976821899414,19.00145149230957,2.8176162242889404,17.19461441040039,-1.8010737895965576,5.09544563293457,0.23111623525619507,4.520163059234619,-0.7721622586250305,0.01523891715116279,449.15482826448124,0.21677012741565704,1
-242.08985900878906,115.28972625732422,16.3298282623291,-25.637493133544922,-1.151413083076477,-6.939738750457764,-22.948368072509766,-8.18300724029541,-25.100589752197266,-10.040919303894043,-16.966049194335938,-9.877105712890625,-17.069499969482422,0.050353722638248846,1875.9819273560395,0.048628244549036026,1
-243.43360900878906,175.3187255859375,-47.604591369628906,1.4368226528167725,0.13725653290748596,2.466986894607544,-10.986321449279785,-7.312999725341797,-7.68943977355957,-5.010743141174316,-7.9680681228637695,-1.792869210243225,-6.065442085266113,0.06162019369239631,1167.8880151611984,0.07689476013183594,1
-581.8554077148438,174.1303253173828,4.2722086906433105,-9.735429763793945,-21.274452209472656,-11.919571876525879,-20.285873413085938,-6.099891662597656,-7.32987117767334,-5.659354209899902,-1.757568120956421,4.975122451782227,2.294451951980591,0.053,1026.8291137558706,0.002390628680586815,1
-380.8671569824219,179.46461486816406,19.322050094604492,13.762964248657227,-30.49252700805664,0.7388468980789185,-11.036381721496582,-20.828678131103516,-0.9910174012184143,-0.9788377285003662,-37.704811096191406,10.39508056640625,-2.1614081859588623,0.06079664098502304,1149.4364169434468,0.02908184565603733,1
-406.51934814453125,229.86692810058594,-101.3139419555664,17.35449981689453,1.8604636192321777,-45.319068908691406,13.452670097351074,-9.882892608642578,-16.676002502441406,-2.8671998977661133,-15.034680366516113,-3.253957509994507,-7.497092247009277,0.07053751440092165,1146.3716548501416,0.01471154484897852,1
-187.2116241455078,181.74191284179688,36.623046875,5.554996967315674,-10.083406448364258,10.215413093566895,3.8361237049102783,-0.23097039759159088,0.6330982446670532,16.125240325927734,-8.30983829498291,16.947481155395508,-4.350712299346924,0.027204241071428572,860.0922074933816,0.19141261279582977,1
-352.6777648925781,137.40362548828125,25.220094680786133,35.63125228881836,7.362918853759766,26.70966911315918,-19.004592895507812,8.342517852783203,7.021574974060059,17.47818946838379,-15.7337064743042,17.315946578979492,1.455030918121338,0.03740639400921659,1242.7555259216188,0.021384408697485924,1
-395.0637512207031,153.1759033203125,55.005943298339844,25.04273223876953,-18.67887306213379,4.609727382659912,9.16096305847168,-19.50827980041504,7.78753137588501,-0.6447101831436157,-20.417085647583008,8.99441909790039,-4.371918678283691,0.05029296875,958.562746359371,0.027215413749217987,1
-614.564453125,169.00738525390625,4.225821495056152,16.159343719482422,-3.757355213165283,19.12248420715332,-1.7742886543273926,-2.829636573791504,-14.094847679138184,8.142003059387207,7.493180751800537,6.609078884124756,-4.443939208984375,0.04311050907258065,1043.461421224699,0.0010762556921690702,1
-327.90960693359375,86.21173858642578,16.325716018676758,-17.084566116333008,7.0323262214660645,-9.456310272216797,-17.654132843017578,0.45235878229141235,-19.930322647094727,-2.3487331867218018,-11.359685897827148,-7.6572747230529785,-11.35606861114502,0.07831851238479262,2282.283247088145,0.017689887434244156,1
-299.2441101074219,205.11949157714844,2.485193967819214,-21.052396774291992,7.368424892425537,8.022716522216797,3.4234554767608643,-0.31301724910736084,-7.064663410186768,9.782588958740234,2.751713514328003,0.25901126861572266,13.569804191589355,0.044417842741935484,863.3284107930016,0.05095896124839783,1
-297.1343688964844,174.54103088378906,-19.20621109008789,-17.53034782409668,10.409683227539062,5.852934837341309,-4.918345928192139,10.1170072555542,-6.8454461097717285,10.567930221557617,3.5809216499328613,-4.598505973815918,20.493240356445312,0.06205925055309734,1161.4103538749985,0.03967106714844704,1
-258.7450256347656,100.1681900024414,18.090742111206055,-20.416969299316406,5.831085205078125,-10.243332862854004,-22.50783920288086,-1.70004141330719,-23.254093170166016,-6.3388776779174805,-15.697209358215332,-10.984636306762695,-14.472633361816406,0.07947283626152074,2477.97194722296,0.02436918206512928,1
-576.3096313476562,185.283935546875,8.179032325744629,15.083244323730469,-5.460611820220947,15.89697265625,-0.10974796116352081,0.963111400604248,-11.892035484313965,6.166109085083008,1.4369943141937256,1.3989022970199585,-6.138431549072266,0.04106287802419355,870.5249571434732,0.0026852653827518225,1
-403.8837890625,176.81561279296875,34.512542724609375,31.072206497192383,-24.13910675048828,10.235243797302246,-7.620112895965576,-21.63530158996582,-2.9855639934539795,7.034636497497559,-41.062374114990234,10.303177833557129,-6.6863508224487305,0.039811797955069124,962.8345111374415,0.02811242826282978,1
-369.2753601074219,127.79246520996094,28.319477081298828,42.97779846191406,-4.274346351623535,36.329994201660156,-22.121374130249023,-1.143079161643982,4.00190544128418,25.376239776611328,-20.29308319091797,16.27312660217285,8.928519248962402,0.0475653286637931,1461.0075330330408,0.015336920507252216,1
-360.5126037597656,224.24827575683594,-119.41961669921875,-1.7727534770965576,-1.1840966939926147,-55.52177429199219,3.2902283668518066,-4.421696662902832,-12.072786331176758,0.8330926895141602,-12.939590454101562,-8.303646087646484,-11.312247276306152,0.08440740207373272,1250.5933177244763,0.02403831109404564,1
-298.0292053222656,263.87677001953125,75.99433898925781,-12.853188514709473,-41.456092834472656,-21.595060348510742,-4.817440032958984,-6.350419998168945,-5.15584659576416,5.920328617095947,-6.85368537902832,12.151644706726074,-3.4524030685424805,0.043524380387931036,553.1315978193217,0.1471470594406128,1
-409.85870361328125,156.34115600585938,50.00858688354492,29.407726287841797,-15.02595329284668,7.178782939910889,5.986310005187988,-15.694976806640625,7.877238750457764,5.033042907714844,-18.672161102294922,14.745787620544434,-0.9909261465072632,0.0483263428859447,1016.0507806536201,0.021084586158394814,1
-430.1103515625,174.9253692626953,-10.018353462219238,20.154926300048828,-15.266302108764648,14.237027168273926,-8.956639289855957,0.3165716230869293,-9.58258056640625,-0.813673198223114,-7.13485860824585,-0.5872048735618591,-6.277568817138672,0.04041258640552996,1033.1483450803541,0.01208457164466381,1
-239.95484924316406,121.85982513427734,19.54949378967285,-27.233362197875977,-3.4181430339813232,-10.521048545837402,-25.03339195251465,-6.987806797027588,-23.799997329711914,-9.023591995239258,-15.626047134399414,-11.153014183044434,-16.8781681060791,0.049525669642857144,1743.396331156189,0.05531543120741844,1
-288.8262634277344,207.6826171875,-9.105926513671875,-30.950817108154297,8.137901306152344,8.188827514648438,-4.433620929718018,3.171203851699829,-7.133991718292236,5.162618637084961,4.524407386779785,-1.3327785730361938,11.155208587646484,0.0561118411578341,940.0574545476364,0.05314444750547409,1
-303.232177734375,226.7015380859375,-20.919485092163086,-39.11717987060547,13.935266494750977,0.1284639537334442,-0.30134087800979614,15.380346298217773,-12.009101867675781,7.132330894470215,6.327852725982666,-7.950965881347656,17.344301223754883,0.05547280025921659,897.1378139021889,0.04115738347172737,1
-251.75399780273438,109.71849822998047,19.552011489868164,-23.508337020874023,3.166177749633789,-10.604248046875,-23.06773567199707,-3.992705821990967,-25.245521545410156,-6.687549591064453,-15.620262145996094,-11.093658447265625,-15.205648422241211,0.058287730414746546,2105.659358231499,0.03916287049651146,1
-577.0986938476562,197.79806518554688,19.389114379882812,-9.716585159301758,-13.382612228393555,4.745659828186035,-0.8857141137123108,-7.676767349243164,-10.659276008605957,-4.507084369659424,-0.1926359236240387,-3.1216421127319336,-8.460046768188477,0.042181199596774195,766.2053078426011,0.004154715221375227,1
-396.7458190917969,125.5081558227539,66.28958129882812,34.998817443847656,-6.188833236694336,0.6322462558746338,2.089186429977417,-16.970680236816406,1.9079443216323853,-3.0771467685699463,-13.010272026062012,5.017368793487549,-9.554278373718262,0.056213097638248846,1075.5316234587187,0.03600229695439339,1
-252.38784790039062,198.2106475830078,44.67467498779297,-5.500059604644775,-2.670557737350464,12.04595947265625,4.020492076873779,-3.125241279602051,0.2740871012210846,8.181215286254883,0.4698701500892639,5.346864700317383,-2.613126039505005,0.033734158986175114,805.6062131526304,0.1240023523569107,1
-429.72491455078125,221.714599609375,-88.73787689208984,-19.319578170776367,15.598329544067383,-48.961891174316406,-15.84420108795166,4.921411037445068,-15.473628044128418,-1.07407808303833,-0.30645981431007385,-10.766999244689941,-5.67273473739624,0.06669729448891626,1085.314303751266,0.017298130318522453,1
-249.8033447265625,231.85870361328125,-39.5767936706543,-5.459792137145996,-13.907443046569824,-18.171815872192383,0.1418638974428177,-10.727646827697754,-19.50460433959961,15.884565353393555,-14.650397300720215,-11.620560646057129,-7.826244354248047,0.05430497551843318,838.0603999336422,0.08748726546764374,1
-432.7620544433594,175.8751678466797,-2.0298070907592773,-13.936911582946777,-6.546252250671387,11.523333549499512,-24.179288864135742,13.193984985351562,-21.036579132080078,11.169452667236328,-12.390294075012207,10.00129508972168,-11.59056568145752,0.04988119239631336,1082.4518070249824,0.013731679879128933,1
-417.4296569824219,196.97540283203125,-3.302856922149658,-24.459320068359375,1.5558844804763794,1.998164176940918,-24.147106170654297,9.620173454284668,-13.833914756774902,3.9345974922180176,-10.231637954711914,9.282628059387207,-8.643208503723145,0.04402406754032258,860.000447909956,0.02546810172498226,1
-243.96697998046875,237.80381774902344,-47.29444122314453,-6.741771221160889,-21.087722778320312,-12.533823013305664,0.9603852033615112,-7.497729778289795,-17.585689544677734,11.225425720214844,-21.234786987304688,-8.778475761413574,-8.054240226745605,0.0635170650921659,899.701573360959,0.07158520072698593,1
-227.76895141601562,217.80789184570312,-47.52288055419922,-2.596527338027954,-10.688051223754883,-9.729374885559082,1.597926139831543,-7.763641834259033,-22.746196746826172,1.9215017557144165,-12.57351303100586,4.592339515686035,7.545159816741943,0.06310303859447004,984.198614639701,0.07445990294218063,1
-203.14666748046875,131.79830932617188,2.3661000728607178,26.705276489257812,8.136543273925781,9.429994583129883,-6.376195907592773,-4.308843612670898,-3.837322473526001,-4.761926651000977,-2.563725709915161,1.0030914545059204,-5.310455799102783,0.048060825892857144,1447.3394454316226,0.0743907168507576,1
-240.13766479492188,236.69407653808594,-42.55952835083008,-13.562557220458984,-1.918096661567688,-0.8624187707901001,-3.2369868755340576,-0.8505289554595947,3.4494409561157227,-6.639427661895752,-1.5193703174591064,-1.0042203664779663,4.240898609161377,0.048036985759493674,797.6006154153309,0.1418166607618332,1
-402.23590087890625,147.07176208496094,-7.11890172958374,-10.263129234313965,8.22912311553955,-0.4086061716079712,-23.428010940551758,15.106019020080566,-7.681021213531494,2.9413347244262695,-13.221580505371094,6.597935199737549,-13.564717292785645,0.03508424539170507,1029.3633604750103,0.03006908670067787,1
-234.72232055664062,233.37063598632812,-52.95956039428711,-1.0683043003082275,-20.290489196777344,-13.731331825256348,1.0068572759628296,-12.996763229370117,-18.538555145263672,4.130067825317383,-19.41747283935547,-1.1411175727844238,1.5704500675201416,0.06337340448943662,925.7922076261176,0.07146312296390533,1
-215.0181121826172,222.6442108154297,-38.10877227783203,4.921724319458008,-2.6460964679718018,-11.83697509765625,3.9787490367889404,7.474724292755127,-9.102669715881348,8.018574714660645,-8.904862403869629,-1.4998663663864136,-0.893456220626831,0.04674899193548387,852.3207180415117,0.10614822059869766,1
-276.1763000488281,214.30886840820312,1.6760731935501099,-13.889236450195312,21.834312438964844,1.562119722366333,-16.69328498840332,-10.570690155029297,-4.258128643035889,-2.3471038341522217,-5.446194648742676,-1.8520853519439697,-14.219657897949219,0.038749729982718896,756.0797516019695,0.06451643258333206,1
-303.768798828125,199.71337890625,24.860977172851562,-16.625492095947266,3.7108399868011475,2.633028507232666,-11.058444023132324,-13.931401252746582,-4.4098591804504395,0.17582231760025024,-8.167009353637695,-6.985711574554443,-13.318415641784668,0.039438274049539174,785.5362233631122,0.04683142155408859,1
-403.1754150390625,152.6241912841797,-29.40681266784668,9.525424003601074,-5.9333176612854,-1.7454934120178223,-0.09443545341491699,4.13478422164917,-4.088143348693848,7.406722545623779,-4.952762603759766,0.8877921104431152,-3.2015116214752197,0.0355905277937788,593.1919844956042,0.040248800069093704,1
-227.0585174560547,217.2941436767578,-37.398658752441406,10.919809341430664,-0.9798543453216553,-8.370941162109375,1.3194501399993896,1.6739460229873657,-7.7600297927856445,11.037230491638184,-12.680769920349121,3.917694330215454,-1.6518150568008423,0.05232259864631336,915.347436322658,0.0750308409333229,1
-233.55821228027344,195.26873779296875,-15.966307640075684,8.977703094482422,13.347188949584961,-16.798168182373047,-13.066972732543945,-8.738673210144043,-16.100452423095703,-3.810443162918091,-1.6417322158813477,0.3915710747241974,-8.63853931427002,0.04622854313380282,928.1070804852565,0.07518426328897476,1
-444.6424255371094,163.70309448242188,-25.276222229003906,15.075752258300781,3.9568848609924316,-6.980229377746582,-29.945507049560547,3.7719757556915283,-24.607254028320312,21.468944549560547,-24.870071411132812,3.6029577255249023,-3.386824607849121,0.0345458984375,1167.351837551663,0.008801131509244442,1
-194.8959503173828,174.58700561523438,-24.805158615112305,24.393775939941406,-1.821926474571228,-14.589808464050293,-12.797110557556152,-14.029040336608887,-10.132096290588379,-12.147523880004883,-7.982268810272217,-0.05918820947408676,-8.46717643737793,0.04909364199308756,1087.6426209917363,0.08424387872219086,1
-209.79417419433594,220.06056213378906,-40.74801254272461,-0.6321249604225159,-15.560592651367188,-4.779560089111328,2.112903118133545,-2.888131856918335,-12.593744277954102,4.3318634033203125,-16.897724151611328,-3.0104167461395264,3.041461229324341,0.06129842309907834,954.0588931605062,0.08936427533626556,1
-448.6217956542969,162.12127685546875,-27.915531158447266,19.028762817382812,2.02767014503479,-3.2694363594055176,-28.81167221069336,2.1275861263275146,-25.193159103393555,15.667390823364258,-25.2153263092041,2.8683722019195557,-5.652394771575928,0.04282924107142857,1163.3496363059571,0.009455772116780281,1
-430.250732421875,177.28488159179688,-1.5850900411605835,-14.141409873962402,-7.543641567230225,11.164067268371582,-25.07904624938965,13.759039878845215,-21.716846466064453,10.46733283996582,-12.301051139831543,10.715652465820312,-11.821553230285645,0.04986994167626728,1072.0089924989952,0.014467116445302963,1
-433.36993408203125,154.01441955566406,-32.26055908203125,20.75821304321289,-0.3571081757545471,-0.17378120124340057,-23.423341751098633,0.09689420461654663,-19.97929573059082,9.275538444519043,-22.7404842376709,1.7099162340164185,-9.057488441467285,0.038159294307511735,1133.8813384880586,0.013825418427586555,1
-239.00396728515625,80.72046661376953,-6.118021488189697,33.86231994628906,8.384157180786133,20.48714256286621,-2.8729248046875,5.542593955993652,3.510385274887085,-11.931225776672363,9.644515037536621,7.688943862915039,15.229233741760254,0.05378670528017242,1575.9733134932756,0.08821820467710495,1
-236.71580505371094,179.43299865722656,-59.30120849609375,30.075645446777344,-13.836092948913574,2.6373982429504395,2.4443869590759277,-5.998646259307861,12.254849433898926,3.505711317062378,11.384243965148926,-0.45595309138298035,-11.745577812194824,0.06308703476123595,1128.9713109666473,0.07832670956850052,1
-200.5329132080078,179.04067993164062,-68.23406219482422,38.64690017700195,-12.839913368225098,8.561904907226562,2.938938617706299,-12.413497924804688,10.531815528869629,2.0634384155273438,8.923397064208984,-4.312448978424072,-9.895252227783203,0.08014787946428571,1273.6360549075443,0.09000933915376663,1
-265.9624938964844,148.0940399169922,-68.245849609375,56.96129608154297,6.53456974029541,-12.994606018066406,-13.926182746887207,-22.085847854614258,6.472841262817383,-7.654452800750732,-0.9019652605056763,-0.14668801426887512,-1.9450825452804565,0.0664737543202765,1369.551588629075,0.05911927670240402,1
-334.6280517578125,188.7311553955078,45.31856155395508,-2.844878911972046,-7.907876491546631,-4.723968505859375,-2.12374210357666,-5.086585521697998,-4.274317741394043,-4.970172882080078,-7.886350154876709,-5.572739124298096,-12.399555206298828,0.033610026041666664,788.8123396720512,0.02973398007452488,1
-416.11932373046875,196.18545532226562,-4.401000499725342,-24.611011505126953,2.708711624145508,1.1416316032409668,-24.293949127197266,10.251225471496582,-12.37440299987793,4.050659656524658,-11.354427337646484,9.072651863098145,-8.433866500854492,0.04278873847926267,861.5883305890807,0.026064718142151833,1
-378.4745178222656,165.081298828125,-66.11134338378906,33.77020263671875,-4.306373596191406,-8.196598052978516,-15.769787788391113,0.42396292090415955,-7.873007297515869,15.698399543762207,-20.098278045654297,-2.9796271324157715,-5.5981879234313965,0.056150093605990783,1263.5483410314769,0.01645916886627674,1
-353.6006774902344,149.5356903076172,-59.1760368347168,46.55888366699219,-14.518139839172363,-1.6192468404769897,-20.445798873901367,-1.1265331506729126,-20.80856704711914,6.951681137084961,-24.09048080444336,-1.744973063468933,-9.0926513671875,0.06326729910714286,1473.5199982302256,0.01493642758578062,1
-238.0062713623047,181.12388610839844,-78.06929779052734,12.896912574768066,-22.01348114013672,-10.59103775024414,12.735294342041016,-12.234999656677246,-4.4457831382751465,7.561599254608154,-1.1380531787872314,2.587458610534668,-7.3563337326049805,0.07752646169354839,1331.67207864644,0.07715562731027603,1
-164.38743591308594,166.46591186523438,-44.625362396240234,9.028834342956543,-4.418109893798828,-2.9589128494262695,-6.874060153961182,-5.4585442543029785,0.34930914640426636,-0.39686527848243713,-13.403396606445312,11.996946334838867,-12.367579460144043,0.07469291907514451,1337.0188102785482,0.10797499865293503,1
-374.1473083496094,168.16226196289062,-65.46112823486328,33.53193283081055,-4.037456512451172,-8.444659233093262,-16.631620407104492,0.34157684445381165,-8.54140567779541,16.501916885375977,-20.623449325561523,-2.7885348796844482,-6.018075466156006,0.057209911434331795,1276.649084239403,0.016351381316781044,1
-384.2305603027344,150.9439697265625,-8.425616264343262,-9.200631141662598,8.774446487426758,-0.19605152308940887,-25.129291534423828,16.70375633239746,-8.526397705078125,2.6545252799987793,-13.753881454467773,7.33083438873291,-14.395613670349121,0.036903505067567566,1093.356022461455,0.03269167244434357,1
-355.60540771484375,150.14572143554688,-58.28291320800781,46.11152267456055,-14.277827262878418,-1.652666449546814,-20.121503829956055,-1.3572642803192139,-20.756772994995117,7.090357780456543,-23.97376251220703,-1.7142497301101685,-9.265738487243652,0.0625135008640553,1457.35084458057,0.01488020271062851,1
-244.37753295898438,220.67039489746094,-33.24617004394531,-5.717841625213623,-9.91931438446045,-10.675443649291992,-3.3761990070343018,-6.174108505249023,-18.792152404785156,12.97243595123291,-7.331076145172119,-6.152648448944092,-7.456481456756592,0.05095451108870968,855.6752966002732,0.08536247909069061,1
-237.4131317138672,85.80695343017578,-27.417936325073242,69.3433609008789,23.828514099121094,31.776641845703125,6.044180393218994,-0.8519276976585388,12.893486976623535,-20.622304916381836,24.358020782470703,-0.7013715505599976,18.24678611755371,0.07190560195852534,1699.0567561679595,0.08221045136451721,1
-240.31369018554688,159.75367736816406,-69.40165710449219,48.566410064697266,10.868696212768555,-4.765921592712402,-3.1719298362731934,-10.77593994140625,9.910141944885254,-11.878560066223145,-3.0198299884796143,-4.915283679962158,-12.145073890686035,0.052599366359447,1197.4959905382595,0.08711346983909607,1
-292.3487548828125,226.9610137939453,-106.3181381225586,21.127901077270508,12.394676208496094,-27.37860870361328,1.165021538734436,-12.364095687866211,-7.392953872680664,-9.125110626220703,-9.24434757232666,-5.885782241821289,-2.560781478881836,0.07883379536290322,1193.2202806681248,0.04784972593188286,1
-200.57669067382812,81.89730072021484,-21.08645248413086,75.4437484741211,12.449423789978027,29.520187377929688,14.906866073608398,5.251752853393555,29.849945068359375,-24.11564826965332,29.701858520507812,-1.0565955638885498,33.18935775756836,0.07631138392857142,1841.0710749122265,0.1216001883149147,1
-246.65147399902344,233.2355499267578,-42.02613067626953,-14.364944458007812,-2.3911826610565186,-4.2073163986206055,-9.539433479309082,2.703245162963867,-16.513214111328125,12.553664207458496,-5.2118120193481445,-17.231935501098633,-4.316798210144043,0.055826062353971966,916.5729274703876,0.07671404629945755,1
-395.5650939941406,170.7674102783203,13.694198608398438,-1.2472165822982788,14.829445838928223,4.35390567779541,-7.799607753753662,-5.237756252288818,-0.8575801849365234,-9.721835136413574,-13.19975471496582,-4.856017112731934,-4.259236812591553,0.03643658194124424,783.9566507081869,0.030245179310441017,1
-304.43621826171875,102.80872344970703,-14.729869842529297,46.14221954345703,-10.481167793273926,18.32001304626465,0.0662989467382431,10.251579284667969,0.030865788459777832,6.556206226348877,8.22356128692627,5.07648229598999,-1.868165373802185,0.08119869671658986,1923.20178810492,0.019825372844934464,1
-268.8796081542969,108.69970703125,-10.310153007507324,46.26311492919922,-13.06203556060791,18.952495574951172,-7.127531051635742,7.835143089294434,2.5071582794189453,11.31544303894043,11.970507621765137,4.757943153381348,-3.3486173152923584,0.08951522897465437,2009.4382183451855,0.02079886756837368,1
-325.873046875,180.73463439941406,-21.9974308013916,12.091108322143555,28.173337936401367,-12.81292724609375,-12.745424270629883,1.6780147552490234,-0.6075384616851807,-9.718653678894043,-13.769686698913574,-9.975655555725098,-1.4449201822280884,0.04057459677419355,850.2646175452147,0.05101597681641579,1
-278.30145263671875,70.36338806152344,20.152061462402344,37.302398681640625,-22.813182830810547,31.80499267578125,-31.6591854095459,31.910486221313477,-31.36964225769043,24.59855842590332,-21.04526138305664,18.63983154296875,-19.608240127563477,0.2189338981331169,3711.5532000002945,0.022058555856347084,1
-203.29981994628906,166.78927612304688,-88.0398941040039,32.29256057739258,-27.962209701538086,17.897144317626953,-35.453800201416016,-8.96371841430664,4.191508769989014,-11.230765342712402,3.2595267295837402,-13.931561470031738,-3.133946657180786,0.11514661938364056,1707.9054960196793,0.050169654190540314,1
-235.9697265625,125.31543731689453,-40.02147674560547,34.75847244262695,-7.995842933654785,15.425941467285156,-23.034000396728516,0.477034330368042,-1.390169382095337,7.5898284912109375,-7.927985191345215,0.6076575517654419,6.84218168258667,0.13734429003456222,1923.1374685622527,0.05276026576757431,1
-145.489501953125,152.04721069335938,-32.94316101074219,40.194000244140625,-9.453583717346191,31.995752334594727,-26.933252334594727,18.209270477294922,0.6531044244766235,11.711427688598633,-9.144350051879883,13.645163536071777,1.7174845933914185,0.07091103830645161,1414.9033430728505,0.11016717553138733,1
-191.89549255371094,161.97630310058594,-102.7978286743164,65.8071517944336,-43.093589782714844,21.94643783569336,-22.94558334350586,-10.333687782287598,6.005616188049316,-18.434741973876953,6.286717891693115,-13.125335693359375,2.0492537021636963,0.12037820420506913,1854.4814559938864,0.057658981531858444,1
